"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 17, 2019","21.71","23.10","23.10","21.71","5.50K","-5.28%"
"Apr 16, 2019","22.92","22.14","23.10","22.04","13.90K","3.52%"
"Apr 15, 2019","22.14","22.50","23.10","22.00","13.00K","-0.40%"
"Apr 12, 2019","22.23","22.80","22.92","22.21","4.00K","0.59%"
"Apr 11, 2019","22.10","22.35","22.35","22.00","8.90K","-1.95%"
"Apr 10, 2019","22.54","22.60","22.66","22.32","6.10K","-0.27%"
"Apr 09, 2019","22.60","22.30","22.60","22.05","5.60K","0.00%"
"Apr 08, 2019","22.60","22.55","23.10","22.49","4.80K","0.58%"
"Apr 05, 2019","22.47","22.68","22.84","22.03","14.70K","0.22%"
"Apr 04, 2019","22.42","21.43","22.42","21.23","10.40K","3.84%"
"Apr 03, 2019","21.59","22.15","22.15","21.58","6.30K","-1.55%"
"Apr 02, 2019","21.93","22.62","22.62","21.80","13.20K","-3.05%"
"Apr 01, 2019","22.62","22.54","23.07","21.98","7.10K","3.67%"
"Mar 29, 2019","21.82","21.75","22.07","21.49","2.10K","0.41%"
"Mar 28, 2019","21.73","20.69","21.80","20.37","5.80K","4.02%"
"Mar 27, 2019","20.89","22.15","22.15","20.89","9.00K","-5.69%"
"Mar 26, 2019","22.15","21.98","22.17","21.63","3.50K","0.87%"
"Mar 25, 2019","21.96","21.32","21.98","21.32","7.20K","2.47%"
"Mar 22, 2019","21.43","22.16","22.16","21.38","8.30K","-3.77%"
"Mar 21, 2019","22.27","23.36","23.36","21.78","14.60K","-3.47%"
"Mar 20, 2019","23.07","23.12","23.36","22.72","6.90K","-0.90%"
"Mar 19, 2019","23.28","23.85","23.85","23.28","4.60K","-2.39%"
"Mar 18, 2019","23.85","23.60","23.96","22.57","8.60K","1.06%"
"Mar 15, 2019","23.60","23.60","24.07","23.31","1.70K","0.00%"
"Mar 14, 2019","23.60","24.85","24.85","23.30","6.60K","-1.05%"
"Mar 13, 2019","23.85","23.31","23.85","23.31","24.70K","2.32%"
"Mar 12, 2019","23.31","23.11","23.62","22.87","5.00K","0.87%"
"Mar 11, 2019","23.11","23.06","23.17","22.67","4.20K","1.72%"
"Mar 08, 2019","22.72","22.17","22.72","21.28","6.50K","3.84%"
"Mar 07, 2019","21.88","21.38","22.17","21.31","3.60K","1.39%"
"Mar 06, 2019","21.58","22.12","22.12","21.48","2.20K","-2.44%"
"Mar 01, 2019","22.12","22.93","22.93","22.12","19.40K","-3.53%"
"Feb 28, 2019","22.93","23.60","23.60","22.67","11.50K","-1.92%"
"Feb 27, 2019","23.38","23.71","23.87","23.38","4.90K","-2.58%"
"Feb 26, 2019","24.00","24.25","24.84","23.86","7.10K","-1.28%"
"Feb 25, 2019","24.31","24.26","24.96","23.97","10.40K","0.50%"
"Feb 22, 2019","24.19","24.56","24.83","24.19","2.90K","0.08%"
"Feb 21, 2019","24.17","25.07","25.07","23.86","11.20K","-2.78%"
"Feb 20, 2019","24.86","25.13","25.46","24.76","4.00K","-1.58%"
"Feb 19, 2019","25.26","24.59","25.35","24.59","6.80K","2.43%"
"Feb 18, 2019","24.66","24.66","24.66","24.62","1.60K","-1.79%"
"Feb 15, 2019","25.11","24.96","25.57","24.87","3.20K","-0.48%"
"Feb 14, 2019","25.23","24.16","25.23","24.06","10.00K","3.15%"
"Feb 13, 2019","24.46","25.36","25.36","24.26","6.50K","-2.67%"
"Feb 12, 2019","25.13","24.86","25.42","24.47","1.40K","1.09%"
"Feb 11, 2019","24.86","25.35","25.35","24.43","6.90K","0.36%"
"Feb 08, 2019","24.77","25.16","25.35","24.36","34.70K","-0.24%"
"Feb 07, 2019","24.83","24.98","25.15","24.56","3.90K","-2.97%"
"Feb 06, 2019","25.59","25.16","25.59","24.24","29.10K","-0.04%"
"Feb 05, 2019","25.60","25.55","25.60","24.86","9.40K","0.63%"
"Feb 04, 2019","25.44","24.86","25.46","24.71","25.60K","3.58%"
"Feb 01, 2019","24.56","24.66","25.11","23.97","13.30K","-0.41%"
"Jan 31, 2019","24.66","24.76","24.96","24.48","19.80K","0.78%"
"Jan 30, 2019","24.47","25.55","25.55","23.45","63.90K","-3.51%"
"Jan 29, 2019","25.36","26.35","26.50","25.36","5.60K","-1.90%"
"Jan 28, 2019","25.85","25.87","26.35","25.70","11.20K","0.78%"
"Jan 24, 2019","25.65","25.87","26.11","25.38","9.90K","-1.08%"
"Jan 23, 2019","25.93","25.08","25.93","24.91","3.90K","3.84%"
"Jan 22, 2019","24.97","25.19","25.26","24.67","2.00K","0.52%"
"Jan 21, 2019","24.84","25.16","25.16","24.38","2.10K","-1.27%"
"Jan 18, 2019","25.16","24.67","25.19","23.96","21.50K","4.05%"
"Jan 17, 2019","24.18","24.26","24.38","24.11","1.90K","-0.33%"
"Jan 16, 2019","24.26","24.27","24.56","24.23","3.20K","0.12%"
"Jan 15, 2019","24.23","25.44","25.44","24.06","21.20K","-4.72%"
"Jan 14, 2019","25.43","24.61","25.43","24.36","5.00K","3.33%"
"Jan 11, 2019","24.61","24.26","24.61","24.26","2.40K","1.44%"
"Jan 10, 2019","24.26","24.25","24.66","24.10","6.40K","-0.70%"
"Jan 09, 2019","24.43","23.86","24.55","23.42","10.10K","4.18%"
"Jan 08, 2019","23.45","23.68","24.06","23.38","5.50K","-1.51%"
"Jan 07, 2019","23.81","24.08","24.08","23.63","5.40K","-1.12%"
"Jan 04, 2019","24.08","23.96","24.20","22.79","7.20K","0.50%"
"Jan 03, 2019","23.96","23.17","24.24","22.61","6.10K","3.41%"
"Jan 02, 2019","23.17","21.73","23.17","21.73","10.00K","7.57%"
"Dec 28, 2018","21.54","21.08","21.54","20.96","3.20K","7.22%"
"Dec 27, 2018","20.09","20.50","20.85","20.09","4.80K","-3.65%"
"Dec 26, 2018","20.85","21.04","21.04","20.55","0.80K","-1.09%"
"Dec 21, 2018","21.08","21.51","21.72","21.08","2.10K","-0.94%"
"Dec 20, 2018","21.28","22.30","22.30","21.28","15.80K","-6.05%"
"Dec 19, 2018","22.65","22.70","23.00","22.28","14.60K","0.49%"
