"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 21, 2017","73.07","73.64","73.72","72.76","3.16M","-0.53%"
"Sep 20, 2017","73.46","73.58","73.86","72.53","4.47M","0.01%"
"Sep 19, 2017","73.45","73.68","73.80","72.78","2.34M","-0.07%"
"Sep 18, 2017","73.50","73.30","73.87","73.08","2.39M","0.49%"
"Sep 15, 2017","73.14","72.20","73.29","72.18","3.45M","1.63%"
"Sep 14, 2017","71.97","72.00","72.47","71.92","2.13M","-0.42%"
"Sep 13, 2017","72.27","72.09","72.65","71.72","2.23M","0.24%"
"Sep 12, 2017","72.10","71.74","72.83","71.59","2.06M","0.24%"
"Sep 11, 2017","71.93","71.50","72.16","71.24","2.91M","1.73%"
"Sep 08, 2017","70.71","70.95","71.25","70.53","1.02M","-0.34%"
"Sep 06, 2017","70.95","70.40","71.15","70.35","3.19M","1.71%"
"Sep 05, 2017","69.76","70.69","70.79","69.46","3.26M","-0.11%"
"Sep 04, 2017","69.84","69.40","69.84","69.29","1.70M","0.47%"
"Sep 01, 2017","69.51","68.98","69.83","68.98","2.88M","1.61%"
"Aug 31, 2017","68.41","68.90","68.90","68.20","4.06M","-0.18%"
"Aug 30, 2017","68.53","68.99","69.04","68.45","4.50M","-0.65%"
"Aug 29, 2017","68.98","68.30","68.98","67.80","2.90M","0.38%"
"Aug 28, 2017","68.72","68.65","69.01","66.80","2.08M","0.10%"
"Aug 25, 2017","68.65","68.85","69.07","68.44","2.16M","-0.28%"
"Aug 24, 2017","68.84","68.49","68.91","68.20","4.25M","0.94%"
"Aug 23, 2017","68.20","67.78","68.27","67.63","2.15M","0.62%"
"Aug 22, 2017","67.78","67.10","67.95","66.94","3.43M","2.00%"
"Aug 21, 2017","66.45","66.65","66.82","66.21","2.73M","-0.03%"
"Aug 18, 2017","66.47","65.80","66.55","65.69","4.58M","1.02%"
"Aug 17, 2017","65.80","66.21","66.28","65.64","4.24M","-0.93%"
"Aug 16, 2017","66.42","66.41","66.65","66.00","1.21M","0.51%"
"Aug 15, 2017","66.08","66.42","66.59","66.04","3.00M","0.09%"
"Aug 14, 2017","66.02","65.30","66.38","65.00","2.56M","1.41%"
"Aug 11, 2017","65.10","64.74","65.43","64.50","3.79M","0.57%"
"Aug 10, 2017","64.73","65.37","65.37","64.46","3.22M","-1.08%"
"Aug 09, 2017","65.44","65.48","65.48","65.06","2.23M","-0.34%"
"Aug 08, 2017","65.66","65.58","66.23","65.40","5.45M","0.05%"
"Aug 07, 2017","65.63","64.83","65.76","64.74","7.39M","1.42%"
"Aug 04, 2017","64.71","64.90","64.90","64.30","2.60M","0.40%"
"Aug 03, 2017","64.45","64.88","65.01","64.45","1.65M","-0.72%"
"Aug 02, 2017","64.92","64.11","65.05","64.08","3.01M","1.07%"
"Aug 01, 2017","64.23","64.02","64.40","63.80","2.83M","0.80%"
"Jul 31, 2017","63.72","63.88","63.88","63.46","2.34M","0.52%"
"Jul 28, 2017","63.39","63.00","64.72","62.78","1.16M","0.54%"
"Jul 27, 2017","63.05","63.15","63.49","62.95","2.47M","0.38%"
"Jul 26, 2017","62.81","63.55","63.65","62.81","1.91M","-1.06%"
"Jul 25, 2017","63.48","63.34","63.54","63.14","1.83M","0.87%"
"Jul 24, 2017","62.93","62.78","62.96","62.58","1.83M","0.64%"
"Jul 21, 2017","62.53","62.88","63.01","62.47","1.49M","-0.35%"
